time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
1.06243,13.3508,0.2,2,1,0.14129,0.14129,-0.0354728,1.31746
1.06814,13.4226,0.2,2,1,0.151076,0.151076,-0.0297507,1.28571
1.07098,13.4583,0.2,2,1,0.155659,0.155659,-0.0247907,1.34921
1.07583,13.5193,0.2,2,1,0.163024,0.163024,-0.0198316,1.28571
1.0776,13.5415,0.2,2,1,0.165556,0.165556,-0.0122022,1.50794
1.08326,13.6126,0.2,2,1,0.173109,0.173109,-0.00609867,1.66667
1.08729,13.6632,0.2,2,1,0.177956,0.177956,-0.000376625,1.47619
1.0896,13.6923,0.2,2,1,0.180534,0.180534,0.00496395,1.44444
1.09578,13.77,0.2,2,1,0.186671,0.186671,0.0110675,1.47619
1.09924,13.8134,0.2,2,1,0.18961,0.18961,0.0175525,1.57143
1.10238,13.8529,0.2,2,1,0.191973,0.191973,0.0225116,1.47619
1.10745,13.9166,0.2,2,1,0.195155,0.195155,0.0282336,1.31746
1.11219,13.9762,0.2,2,1,0.197414,0.197414,0.0343381,1.47619
1.11542,14.0168,0.2,2,1,0.198553,0.198553,0.0404416,1.53968
1.11761,14.0443,0.2,2,1,0.199138,0.199138,0.0465451,1.50794
1.12316,14.114,0.2,2,1,0.199946,0.199946,0.0515042,1.4127
1.12726,14.1655,0.2,2,1,0.19992,0.19992,0.0579892,1.38095
1.13038,14.2047,0.2,2,1,0.199544,0.199544,0.0629483,1.44444
1.13683,14.2858,0.2,2,1,0.197796,0.197796,0.0675259,1.31746
1.1384,14.3056,0.2,2,1,0.197171,0.197171,0.0728665,1.28571
1.14236,14.3553,0.2,2,1,0.19526,0.19526,0.0770627,1.25397
1.14807,14.4271,0.2,2,1,0.191653,0.191653,0.0824033,1.22222
1.15117,14.466,0.2,2,1,0.189284,0.189284,0.0873624,1.25397
1.15525,14.5173,0.2,2,1,0.185719,0.185719,0.0915585,1.19048
1.15913,14.5661,0.2,2,1,0.181884,0.181884,0.0953732,1.03175
1.16235,14.6066,0.2,2,1,0.178367,0.178367,0.0991889,1
1.16726,14.6682,0.2,2,1,0.172456,0.172456,0.103004,1
1.17116,14.7172,0.2,2,1,0.167288,0.167288,0.106055,0.873016
1.17547,14.7714,0.2,2,1,0.161104,0.161104,0.108344,0.682541
1.17881,14.8133,0.2,2,1,0.155998,0.155998,0.111777,0.714287
1.18237,14.8581,0.2,2,1,0.150238,0.150238,0.114829,0.809525
1.18724,14.9193,0.2,2,1,0.141878,0.141878,0.117881,0.809525
1.19038,14.9587,0.2,2,1,0.136221,0.136221,0.119788,0.682541
1.19577,15.0265,0.2,2,1,0.125985,0.125985,0.121696,0.46032
1.19919,15.0694,0.2,2,1,0.119207,0.119207,0.12284,0.365082
1.20235,15.1092,0.2,2,1,0.112725,0.112725,0.123221,0.269844
1.20916,15.1948,0.2,2,1,0.0981891,0.0981891,0.123221,0.111115
1.20989,15.204,0.2,2,1,0.0965882,0.0965882,0.123221,0.0158768
1.21571,15.277,0.2,2,1,0.0835412,0.0835412,0.123221,0.0158768
1.2176,15.3008,0.2,2,1,0.0791982,0.0791982,0.123221,0.0158768
1.22336,15.3732,0.2,2,1,0.0657166,0.0657166,0.12284,-0.0158768
1.2272,15.4215,0.2,2,1,0.0565102,0.0565102,0.122459,-0.0476227
1.23111,15.4706,0.2,2,1,0.0470215,0.0470215,0.122077,-0.0793686
1.23522,15.5222,0.2,2,1,0.0369326,0.0369326,0.120933,-0.174606
1.24025,15.5854,0.2,2,1,0.0244492,0.0244492,0.120933,-0.14286
1.24161,15.6025,0.2,2,1,0.0210543,0.0210543,0.120551,-0.0476227
1.24876,15.6924,0.2,2,1,0.00311964,0.00311964,0.12017,-0.0793686
1.25041,15.7131,0.2,2,1,-0.00102973,-0.00102973,0.119788,-0.0476227
1.25586,15.7817,0.2,2,1,-0.0147249,-0.0147249,0.119788,-0.0476227
1.25844,15.8141,0.2,2,1,-0.0211811,-0.0211811,0.118644,-0.111115
1.2624,15.8638,0.2,2,1,-0.0310498,-0.0310498,0.116736,-0.30159
1.26876,15.9437,0.2,2,1,-0.0467209,-0.0467209,0.113685,-0.587303
1.27039,15.9642,0.2,2,1,-0.0506957,-0.0506957,0.110633,-0.746033
1.2758,16.0322,0.2,2,1,-0.0637213,-0.0637213,0.107963,-0.714287
1.27867,16.0682,0.2,2,1,-0.0705006,-0.0705006,0.104911,-0.682541
1.28328,16.1262,0.2,2,1,-0.0812267,-0.0812267,0.100715,-0.777779
1.28737,16.1775,0.2,2,1,-0.0905,-0.0905,0.0957547,-1.06349
1.2896,16.2056,0.2,2,1,-0.0954637,-0.0954637,0.0907956,-1.22222
1.29581,16.2837,0.2,2,1,-0.108885,-0.108885,0.0858365,-1.22222
1.29939,16.3287,0.2,2,1,-0.116322,-0.116322,0.0804959,-1.31746
1.30238,16.3662,0.2,2,1,-0.122343,-0.122343,0.0755368,-1.31746
1.30879,16.4467,0.2,2,1,-0.134676,-0.134676,0.0698148,-1.28571
1.30964,16.4574,0.2,2,1,-0.136243,-0.136243,0.0644742,-1.28571
1.31582,16.535,0.2,2,1,-0.14719,-0.14719,0.0595151,-1.25397
1.31841,16.5676,0.2,2,1,-0.151526,-0.151526,0.0530301,-1.4127
1.32238,16.6175,0.2,2,1,-0.157839,-0.157839,0.047308,-1.47619
1.32734,16.6799,0.2,2,1,-0.16519,-0.16519,0.0419675,-1.34921
1.33092,16.7249,0.2,2,1,-0.170098,-0.170098,0.035864,-1.44444
1.33586,16.7869,0.2,2,1,-0.176295,-0.176295,0.029378,-1.60317
