time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
1.00378,12.6139,0.5,2,0,0.0237367,0.0237367,-0.0850293,2.95605
1.00787,12.6653,0.5,2,0,0.0493722,0.0493722,-0.0722927,3.17487
1.01195,12.7166,0.5,2,0,0.0748251,0.0748251,-0.0598705,3.45656
1.01565,12.7631,0.5,2,0,0.0977176,0.0977176,-0.0437979,3.76835
1.01964,12.8132,0.5,2,0,0.12218,0.12218,-0.0280347,4.01839
1.0237,12.8642,0.5,2,0,0.146727,0.146727,-0.00873552,4.25328
1.02774,12.915,0.5,2,0,0.170805,0.170805,0.00660952,4.44049
1.03163,12.9639,0.5,2,0,0.193568,0.193568,0.0240552,4.65037
1.03568,13.0147,0.5,2,0,0.216737,0.216737,0.0460693,4.80396
1.03973,13.0656,0.5,2,0,0.239372,0.239372,0.0627045,4.91499
1.04384,13.1173,0.5,2,0,0.261756,0.261756,0.083293,5.0334
1.04765,13.1651,0.5,2,0,0.281803,0.281803,0.105286,5.09986
1.0518,13.2173,0.5,2,0,0.302969,0.302969,0.126363,5.10257
1.05582,13.2679,0.5,2,0,0.322678,0.322678,0.148458,5.08989
1.05965,13.3159,0.5,2,0,0.340664,0.340664,0.162793,5.11036
1.06364,13.3661,0.5,2,0,0.358576,0.358576,0.185447,5.09851
1.06792,13.4199,0.5,2,0,0.376806,0.376806,0.210851,4.97063
1.07172,13.4676,0.5,2,0,0.392039,0.392039,0.225746,4.92403
1.07566,13.5171,0.5,2,0,0.406926,0.406926,0.244439,4.85913
1.07971,13.568,0.5,2,0,0.421168,0.421168,0.262352,4.77508
1.08374,13.6187,0.5,2,0,0.434297,0.434297,0.286355,4.57526
1.08776,13.6692,0.5,2,0,0.446243,0.446243,0.304388,4.4014
1.09178,13.7197,0.5,2,0,0.457069,0.457069,0.320451,4.24858
1.09567,13.7686,0.5,2,0,0.466417,0.466417,0.336764,4.08368
1.09993,13.8221,0.5,2,0,0.475391,0.475391,0.352391,3.90139
1.10369,13.8693,0.5,2,0,0.482171,0.482171,0.367666,3.70912
1.10782,13.9212,0.5,2,0,0.488388,0.488388,0.38176,3.49888
1.11201,13.974,0.5,2,0,0.493358,0.493358,0.398898,3.1966
1.11567,14.0199,0.5,2,0,0.496568,0.496568,0.40793,3.02897
1.11965,14.0699,0.5,2,0,0.49887,0.49887,0.42124,2.74824
1.12364,14.1201,0.5,2,0,0.499927,0.499927,0.430473,2.5289
1.12782,14.1726,0.5,2,0,0.499687,0.499687,0.441864,2.21965
1.13164,14.2206,0.5,2,0,0.49826,0.49826,0.449807,1.96949
1.13565,14.271,0.5,2,0,0.49553,0.49553,0.456954,1.70853
1.13977,14.3228,0.5,2,0,0.491412,0.491412,0.463492,1.42371
1.14391,14.3748,0.5,2,0,0.485951,0.485951,0.468815,1.13541
1.14816,14.4282,0.5,2,0,0.478972,0.478972,0.472911,0.84397
1.15237,14.4812,0.5,2,0,0.470707,0.470707,0.475768,0.548741
1.15575,14.5235,0.5,2,0,0.463145,0.463145,0.476973,0.363804
1.15975,14.5739,0.5,2,0,0.453076,0.453076,0.477807,0.0745118
1.16383,14.6251,0.5,2,0,0.441656,0.441656,0.477451,-0.208819
1.1677,14.6738,0.5,2,0,0.429727,0.429727,0.476033,-0.491842
1.17183,14.7257,0.5,2,0,0.41589,0.41589,0.473374,-0.784526
1.17578,14.7753,0.5,2,0,0.401619,0.401619,0.469524,-1.08199
1.17982,14.826,0.5,2,0,0.385984,0.385984,0.464497,-1.36993
1.18379,14.8759,0.5,2,0,0.369656,0.369656,0.458481,-1.65276
1.18767,14.9247,0.5,2,0,0.352814,0.352814,0.450973,-1.93811
1.19161,14.9742,0.5,2,0,0.334851,0.334851,0.442115,-2.20486
1.19571,15.0257,0.5,2,0,0.315261,0.315261,0.432409,-2.4555
1.19973,15.0763,0.5,2,0,0.295261,0.295261,0.421923,-2.71112
1.20371,15.1263,0.5,2,0,0.27472,0.27472,0.410115,-2.96628
1.20766,15.1759,0.5,2,0,0.253666,0.253666,0.396965,-3.20807
1.21168,15.2264,0.5,2,0,0.2316,0.2316,0.383869,-3.42886
1.21599,15.2806,0.5,2,0,0.207233,0.207233,0.369154,-3.65911
1.21979,15.3283,0.5,2,0,0.185296,0.185296,0.354237,-3.90189
1.22414,15.383,0.5,2,0,0.159635,0.159635,0.338852,-4.11226
1.22821,15.4341,0.5,2,0,0.135234,0.135234,0.317801,-4.34565
1.23223,15.4846,0.5,2,0,0.110736,0.110736,0.301274,-4.50889
1.23626,15.5352,0.5,2,0,0.0859289,0.0859289,0.281273,-4.68757
1.24016,15.5843,0.5,2,0,0.0616605,0.0616605,0.267849,-4.84733
1.24381,15.6301,0.5,2,0,0.0388813,0.0388813,0.247802,-5.06984
1.24773,15.6794,0.5,2,0,0.0142831,0.0142831,0.228623,-5.21211
1.25213,15.7347,0.5,2,0,-0.0133861,-0.0133861,0.20252,-5.30903
1.25616,15.7854,0.5,2,0,-0.0386615,-0.0386615,0.178744,-5.38997
1.25989,15.8323,0.5,2,0,-0.0619976,-0.0619976,0.157958,-5.46689
1.26364,15.8794,0.5,2,0,-0.0852848,-0.0852848,0.141891,-5.55993
1.26813,15.9358,0.5,2,0,-0.112933,-0.112933,0.111336,-5.59963
1.272,15.9844,0.5,2,0,-0.136464,-0.136464,0.0949052,-5.67853
1.27582,16.0324,0.5,2,0,-0.159408,-0.159408,0.0717943,-5.77784
1.28018,16.0872,0.5,2,0,-0.185092,-0.185092,0.0484292,-5.8144
1.28387,16.1336,0.5,2,0,-0.20643,-0.20643,0.0238792,-5.82574
1.28795,16.1848,0.5,2,0,-0.229492,-0.229492,-0.000144139,-5.80659
1.29169,16.2319,0.5,2,0,-0.250153,-0.250153,-0.0246449,-5.77248
1.29611,16.2874,0.5,2,0,-0.273762,-0.273762,-0.0477525,-5.70728
1.30013,16.3379,0.5,2,0,-0.294548,-0.294548,-0.0718226,-5.669
1.30369,16.3826,0.5,2,0,-0.31232,-0.31232,-0.0871914,-5.67659
1.30786,16.435,0.5,2,0,-0.33233,-0.33233,-0.117828,-5.54588
1.31188,16.4856,0.5,2,0,-0.350794,-0.350794,-0.139349,-5.43136
1.31567,16.5332,0.5,2,0,-0.36736,-0.36736,-0.160451,-5.33041
1.31981,16.5853,0.5,2,0,-0.384509,-0.384509,-0.1806,-5.22089
1.3242,16.6404,0.5,2,0,-0.401543,-0.401543,-0.201379,-5.10979
1.32765,16.6838,0.5,2,0,-0.414075,-0.414075,-0.222713,-4.98715
1.33165,16.7341,0.5,2,0,-0.427639,-0.427639,-0.242399,-4.81095
1.33587,16.787,0.5,2,0,-0.44076,-0.44076,-0.261382,-4.63777
1.34006,16.8397,0.5,2,0,-0.452583,-0.452583,-0.279679,-4.46991
1.34402,16.8894,0.5,2,0,-0.462575,-0.462575,-0.298142,-4.281
1.34812,16.941,0.5,2,0,-0.471753,-0.471753,-0.316149,-4.05935
1.35221,16.9924,0.5,2,0,-0.479641,-0.479641,-0.330084,-3.88368
