time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.807968,5.07662,0.5,1,2,-0.4672,-0.4672,-0.501481,0.375173
0.811991,5.10189,0.5,1,2,-0.462549,-0.462549,-0.500306,0.431935
0.816005,5.12711,0.5,1,2,-0.457614,-0.457614,-0.498197,0.520375
0.819959,5.15195,0.5,1,2,-0.452469,-0.452469,-0.495944,0.60005
0.824026,5.17751,0.5,1,2,-0.446884,-0.446884,-0.493168,0.684575
0.827968,5.20228,0.5,1,2,-0.441193,-0.441193,-0.489954,0.769282
0.831972,5.22743,0.5,1,2,-0.435135,-0.435135,-0.487134,0.836852
0.835967,5.25253,0.5,1,2,-0.428817,-0.428817,-0.484072,0.907266
0.839918,5.27736,0.5,1,2,-0.422302,-0.422302,-0.479968,0.993688
0.843907,5.30242,0.5,1,2,-0.415461,-0.415461,-0.475607,1.07507
0.847879,5.32738,0.5,1,2,-0.408388,-0.408388,-0.47114,1.15116
0.851914,5.35273,0.5,1,2,-0.400945,-0.400945,-0.466248,1.22788
0.855914,5.37787,0.5,1,2,-0.393311,-0.393311,-0.461042,1.30338
0.859987,5.40346,0.5,1,2,-0.385283,-0.385283,-0.45553,1.37733
0.86395,5.42836,0.5,1,2,-0.377228,-0.377228,-0.449717,1.45035
0.86798,5.45368,0.5,1,2,-0.368799,-0.368799,-0.445424,1.50471
0.872006,5.47897,0.5,1,2,-0.360142,-0.360142,-0.437479,1.59817
0.876026,5.50423,0.5,1,2,-0.351267,-0.351267,-0.431767,1.65916
0.880011,5.52927,0.5,1,2,-0.342249,-0.342249,-0.424798,1.73143
0.884009,5.55439,0.5,1,2,-0.332984,-0.332984,-0.417897,1.79864
0.887942,5.5791,0.5,1,2,-0.323668,-0.323668,-0.410175,1.8688
0.891982,5.60449,0.5,1,2,-0.31389,-0.31389,-0.402555,1.93248
0.895999,5.62973,0.5,1,2,-0.303968,-0.303968,-0.394481,1.99632
0.900006,5.65491,0.5,1,2,-0.293877,-0.293877,-0.386561,2.05603
0.903958,5.67973,0.5,1,2,-0.283744,-0.283744,-0.377774,2.11832
0.907914,5.70459,0.5,1,2,-0.273424,-0.273424,-0.368951,2.17557
0.911873,5.72947,0.5,1,2,-0.262927,-0.262927,-0.360123,2.22937
0.915989,5.75533,0.5,1,2,-0.251841,-0.251841,-0.350625,2.28314
0.919871,5.77972,0.5,1,2,-0.241231,-0.241231,-0.344167,2.32383
0.924011,5.80573,0.5,1,2,-0.22976,-0.22976,-0.334966,2.38466
0.928003,5.83081,0.5,1,2,-0.218551,-0.218551,-0.322593,2.45328
0.932154,5.8569,0.5,1,2,-0.206748,-0.206748,-0.313417,2.49781
0.935995,5.88103,0.5,1,2,-0.195702,-0.195702,-0.30305,2.54865
0.939942,5.90583,0.5,1,2,-0.184231,-0.184231,-0.293263,2.59281
0.943981,5.93121,0.5,1,2,-0.172377,-0.172377,-0.281989,2.63937
0.948062,5.95685,0.5,1,2,-0.160288,-0.160288,-0.270527,2.68069
0.95191,5.98103,0.5,1,2,-0.148791,-0.148791,-0.262697,2.71264
0.955962,6.00649,0.5,1,2,-0.13659,-0.13659,-0.24897,2.76268
0.960025,6.03201,0.5,1,2,-0.12427,-0.12427,-0.237554,2.79549
0.964094,6.05758,0.5,1,2,-0.111849,-0.111849,-0.226007,2.82688
0.968302,6.08402,0.5,1,2,-0.0989253,-0.0989253,-0.214047,2.85693
0.971946,6.10692,0.5,1,2,-0.0876788,-0.0876788,-0.205715,2.88378
0.976007,6.13243,0.5,1,2,-0.0750905,-0.0750905,-0.194376,2.92082
0.979899,6.15689,0.5,1,2,-0.0629813,-0.0629813,-0.182301,2.95768
0.98393,6.18221,0.5,1,2,-0.0504006,-0.0504006,-0.170387,2.9887
0.987895,6.20713,0.5,1,2,-0.0379926,-0.0379926,-0.159259,3.01747
0.9919,6.23229,0.5,1,2,-0.0254356,-0.0254356,-0.144061,3.0456
0.995881,6.2573,0.5,1,2,-0.0129395,-0.0129395,-0.132137,3.0601
0.999907,6.2826,0.5,1,2,-0.000291059,-0.000291059,-0.12077,3.07522
1.00402,12.6169,0.5,2,2,0.0252321,0.0252321,-0.108724,3.09263
1.00799,12.6668,0.5,2,2,0.0501399,0.0501399,-0.0971341,3.16044
1.01199,12.7171,0.5,2,2,0.0750678,0.0750678,-0.0845564,3.27452
1.01602,12.7676,0.5,2,2,0.0999577,0.0999577,-0.0707796,3.42736
1.02001,12.8178,0.5,2,2,0.124394,0.124394,-0.0574046,3.59392
1.02399,12.8679,0.5,2,2,0.14849,0.14849,-0.0384355,3.81978
1.02789,12.9169,0.5,2,2,0.171688,0.171688,-0.0275305,3.95636
1.032,12.9685,0.5,2,2,0.195685,0.195685,-0.0104028,4.17483
1.03602,13.019,0.5,2,2,0.218664,0.218664,0.00763233,4.38801
1.04,13.069,0.5,2,2,0.240862,0.240862,0.0274545,4.59485
1.04415,13.1212,0.5,2,2,0.263392,0.263392,0.0462229,4.76634
1.04798,13.1693,0.5,2,2,0.283521,0.283521,0.0661486,4.92966
1.05186,13.218,0.5,2,2,0.303261,0.303261,0.0801201,5.03679
1.05689,13.2812,0.5,2,2,0.327756,0.327756,0.11255,5.21175
1.05999,13.3202,0.5,2,2,0.342206,0.342206,0.1262,5.27831
1.06412,13.3721,0.5,2,2,0.360666,0.360666,0.1459,5.35275
1.06883,13.4313,0.5,2,2,0.380532,0.380532,0.172313,5.40642
1.07218,13.4734,0.5,2,2,0.393833,0.393833,0.194565,5.42954
1.07613,13.5231,0.5,2,2,0.408645,0.408645,0.216279,5.41211
1.08,13.5717,0.5,2,2,0.422169,0.422169,0.231952,5.38933
1.08398,13.6216,0.5,2,2,0.435015,0.435015,0.255572,5.33017
1.08797,13.6719,0.5,2,2,0.446844,0.446844,0.278316,5.23487
1.09196,13.722,0.5,2,2,0.457522,0.457522,0.297504,5.12931
1.09592,13.7718,0.5,2,2,0.466994,0.466994,0.318763,4.98426
1.09993,13.8221,0.5,2,2,0.475394,0.475394,0.338386,4.8206
1.10396,13.8728,0.5,2,2,0.482626,0.482626,0.358694,4.61883
1.10796,13.923,0.5,2,2,0.488581,0.488581,0.375431,4.42666
1.11194,13.9731,0.5,2,2,0.493286,0.493286,0.390584,4.23183
1.1159,14.0228,0.5,2,2,0.496734,0.496734,0.406234,4.00545
1.11999,14.0742,0.5,2,2,0.49901,0.49901,0.422116,3.7431
1.12488,14.1356,0.5,2,2,0.499999,0.499999,0.439629,3.40659
1.12863,14.1828,0.5,2,2,0.49948,0.49948,0.452977,3.10922
1.13235,14.2296,0.5,2,2,0.497866,0.497866,0.465633,2.78391
1.13676,14.285,0.5,2,2,0.494549,0.494549,0.476128,2.47163
1.14,14.3257,0.5,2,2,0.491142,0.491142,0.483609,2.21313
1.14401,14.3761,0.5,2,2,0.485799,0.485799,0.492159,1.86899
1.14818,14.4285,0.5,2,2,0.478933,0.478933,0.499249,1.5194
1.15199,14.4763,0.5,2,2,0.471521,0.471521,0.504267,1.2055
1.15594,14.526,0.5,2,2,0.462678,0.462678,0.508461,0.855264
1.16001,14.5771,0.5,2,2,0.452389,0.452389,0.511238,0.515282
1.16417,14.6294,0.5,2,2,0.440629,0.440629,0.512648,0.157777
1.168,14.6775,0.5,2,2,0.428758,0.428758,0.512728,-0.09003
1.1723,14.7315,0.5,2,2,0.414252,0.414252,0.510999,-0.536581
1.17595,14.7775,0.5,2,2,0.400953,0.400953,0.509143,-0.775403
1.17998,14.828,0.5,2,2,0.385349,0.385349,0.505089,-1.13339
1.18396,14.878,0.5,2,2,0.368939,0.368939,0.500568,-1.4316
1.18798,14.9286,0.5,2,2,0.3514,0.3514,0.493401,-1.80117
1.19187,14.9775,0.5,2,2,0.333593,0.333593,0.484855,-2.1489
1.1959,15.0281,0.5,2,2,0.314345,0.314345,0.475095,-2.47417
1.1999,15.0784,0.5,2,2,0.294394,0.294394,0.464548,-2.77593
1.20385,15.1281,0.5,2,2,0.273969,0.273969,0.452499,-3.0768
1.20788,15.1787,0.5,2,2,0.252438,0.252438,0.439912,-3.35452
1.21188,15.229,0.5,2,2,0.230452,0.230452,0.426614,-3.62143
1.21588,15.2792,0.5,2,2,0.20789,0.20789,0.41153,-3.89507
1.21988,15.3294,0.5,2,2,0.18477,0.18477,0.394539,-4.16812
